DESTINATION_SUBZONE,LU_H,LU_W,LU_O
1123066,0.3030821917808219,0.4400684931506849,0.2568493150684931
1123067,0.35714285714285715,0.43367346938775514,0.20918367346938777
1123068,0.6470588235294118,0.26854219948849106,0.08439897698209718
1123071,0.5263157894736842,0.2368421052631579,0.2368421052631579
1123072,0.3937575030012005,0.3385354141656663,0.26770708283313327
1123073,0.6388059701492538,0.2119402985074627,0.1492537313432836
1123074,0.5991820040899796,0.2269938650306749,0.17382413087934562
1123075,0.4307400379506641,0.3510436432637571,0.2182163187855787
1123076,0.6046511627906976,0.24224806201550386,0.15310077519379844
1123077,0.1964573268921095,0.5136876006441224,0.2898550724637681
1123078,0.2846715328467153,0.5065693430656935,0.20875912408759126
1123079,0.38557692307692304,0.43173076923076925,0.18269230769230768
1123080,0.5251479289940828,0.3195266272189349,0.15532544378698226
1124051,0.5294117647058824,0.28431372549019607,0.18627450980392157
1124052,0.5117270788912579,0.31343283582089554,0.17484008528784648
1124053,0.524822695035461,0.21631205673758866,0.2588652482269504
1124054,0.5960591133004927,0.2660098522167488,0.13793103448275865
1124055,0.549520766773163,0.2971246006389776,0.15335463258785942
1124056,0.6810126582278481,0.1569620253164557,0.1620253164556962
1124057,0.5143487858719646,0.35099337748344367,0.1346578366445916
1124058,0.48275862068965514,0.2995689655172414,0.21767241379310343
1124059,0.3664302600472813,0.33333333333333337,0.30023640661938533
1124060,0.4131868131868132,0.38901098901098907,0.1978021978021978
1124061,0.4320754716981132,0.3528301886792453,0.21509433962264154
1124062,0.5828402366863905,0.31065088757396453,0.10650887573964497
1124063,0.408695652173913,0.3495652173913043,0.2417391304347826
1124064,0.45410628019323673,0.2995169082125604,0.24637681159420294
1124065,0.41832669322709165,0.40637450199203184,0.1752988047808765
1124066,0.18684210526315792,0.5052631578947369,0.3078947368421052
1124067,0.5860215053763441,0.28763440860215056,0.12634408602150538
1124068,0.45161290322580644,0.3250620347394541,0.22332506203473945
1124069,0.367561260210035,0.3617269544924154,0.2707117852975496
1124071,0.4420731707317073,0.3262195121951219,0.23170731707317072
